csize,distance_between_users,user1,user2
785,0.79596156022406683,"emma, by jane austen_chapter_32","emma, by jane austen_chapter_2"
694,0.72610459440683717,"pride and prejudice, by jane austen_chapter_32","emma, by jane austen_chapter_2"
729,0.757170037791579,"sense and sensibility, by jane austen_chapter_12","emma, by jane austen_chapter_2"
678,0.68899394682135662,"pride and prejudice, by jane austen_chapter_2","emma, by jane austen_chapter_2"
766,0.79358722967845752,"emma, by jane austen_chapter_12","emma, by jane austen_chapter_2"
705,0.73486443485136166,"pride and prejudice, by jane austen_chapter_27","emma, by jane austen_chapter_2"
736,0.77175567085335173,"pride and prejudice, by jane austen_chapter_13","emma, by jane austen_chapter_2"
723,0.71506779794517594,"sense and sensibility, by jane austen_chapter_1","emma, by jane austen_chapter_2"
730,0.74648439954204149,"pride and prejudice, by jane austen_chapter_49","emma, by jane austen_chapter_2"
756,0.802697519133639,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_2"
763,0.79278911974543576,"pride and prejudice, by jane austen_chapter_48","emma, by jane austen_chapter_2"
719,0.75226651095275832,"sense and sensibility, by jane austen_chapter_20","emma, by jane austen_chapter_2"
710,0.74084370669864086,"pride and prejudice, by jane austen_chapter_20","emma, by jane austen_chapter_2"
705,0.72614878027737928,"pride and prejudice, by jane austen_chapter_40","emma, by jane austen_chapter_2"
778,0.79680454129729028,"emma, by jane austen_chapter_10","emma, by jane austen_chapter_2"
719,0.73977248929812534,"pride and prejudice, by jane austen_chapter_33","emma, by jane austen_chapter_2"
737,0.71613182454364621,"emma, by jane austen_chapter_11","emma, by jane austen_chapter_2"
733,0.77595673548711952,"pride and prejudice, by jane austen_chapter_26","emma, by jane austen_chapter_2"
732,0.72934068730894319,"emma, by jane austen_chapter_5","emma, by jane austen_chapter_2"
717,0.73377642961522516,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_2"
810,0.835493937728386,"sense and sensibility, by jane austen_chapter_31","emma, by jane austen_chapter_2"
677,0.66769302376998674,"pride and prejudice, by jane austen_chapter_4","emma, by jane austen_chapter_2"
794,0.82337656778351143,"pride and prejudice, by jane austen_chapter_16","emma, by jane austen_chapter_2"
695,0.73817851828959213,"pride and prejudice, by jane austen_chapter_31","emma, by jane austen_chapter_2"
763,0.792898327051241,"pride and prejudice, by jane austen_chapter_36","emma, by jane austen_chapter_2"
769,0.80071765729267275,"emma, by jane austen_chapter_38","emma, by jane austen_chapter_2"
758,0.78209403199552763,"emma, by jane austen_chapter_4","emma, by jane austen_chapter_2"
694,0.67430793620907914,"emma, by jane austen_chapter_17","emma, by jane austen_chapter_2"
756,0.800064324556885,"sense and sensibility, by jane austen_chapter_26","emma, by jane austen_chapter_2"
767,0.804409693464238,"sense and sensibility, by jane austen_chapter_12","emma, by jane austen_chapter_3"
802,0.82036531418227021,"sense and sensibility, by jane austen_chapter_50","emma, by jane austen_chapter_3"
810,0.84431296816688894,"emma, by jane austen_chapter_12","emma, by jane austen_chapter_3"
767,0.81090841520856793,"pride and prejudice, by jane austen_chapter_54","emma, by jane austen_chapter_3"
818,0.83349305490933345,"emma, by jane austen_chapter_24","emma, by jane austen_chapter_3"
747,0.76588151302244778,"sense and sensibility, by jane austen_chapter_6","emma, by jane austen_chapter_3"
789,0.82122325275519636,"pride and prejudice, by jane austen_chapter_7","emma, by jane austen_chapter_3"
765,0.8039070210960676,"pride and prejudice, by jane austen_chapter_31","emma, by jane austen_chapter_3"
757,0.80325896670709762,"sense and sensibility, by jane austen_chapter_48","emma, by jane austen_chapter_3"
749,0.75714162750137548,"pride and prejudice, by jane austen_chapter_4","emma, by jane austen_chapter_3"
789,0.8198577765565993,"pride and prejudice, by jane austen_chapter_44","emma, by jane austen_chapter_3"
803,0.822940338238357,"emma, by jane austen_chapter_41","emma, by jane austen_chapter_3"
748,0.77397279221015991,"pride and prejudice, by jane austen_chapter_17","emma, by jane austen_chapter_3"
769,0.81912115458632317,"pride and prejudice, by jane austen_chapter_25","emma, by jane austen_chapter_3"
773,0.8148595406007294,"pride and prejudice, by jane austen_chapter_3","emma, by jane austen_chapter_3"
824,0.83837900890935713,"emma, by jane austen_chapter_42","emma, by jane austen_chapter_3"
786,0.813000145318491,"pride and prejudice, by jane austen_chapter_36","emma, by jane austen_chapter_3"
796,0.80378556575132176,"emma, by jane austen_chapter_29","emma, by jane austen_chapter_3"
814,0.84756876894772015,"pride and prejudice, by jane austen_chapter_35","emma, by jane austen_chapter_3"
802,0.84396960991799352,"pride and prejudice, by jane austen_chapter_59","emma, by jane austen_chapter_3"
736,0.74342900636701781,"pride and prejudice, by jane austen_chapter_14","emma, by jane austen_chapter_3"
782,0.77348870475323184,"emma, by jane austen_chapter_20","emma, by jane austen_chapter_3"
782,0.79797767412913923,"emma, by jane austen_chapter_40","emma, by jane austen_chapter_3"
781,0.81065683682236611,"pride and prejudice, by jane austen_chapter_39","emma, by jane austen_chapter_3"
851,0.87504842107403891,"emma, by jane austen_chapter_26","emma, by jane austen_chapter_3"
789,0.81360353917700368,"sense and sensibility, by jane austen_chapter_25","emma, by jane austen_chapter_3"
836,0.88973253360338445,"pride and prejudice, by jane austen_chapter_47","emma, by jane austen_chapter_3"
763,0.78896368277059437,"pride and prejudice, by jane austen_chapter_13","emma, by jane austen_chapter_3"
785,0.79469959467325,"emma, by jane austen_chapter_19","emma, by jane austen_chapter_3"
802,0.84272503990260228,"pride and prejudice, by jane austen_chapter_56","emma, by jane austen_chapter_3"
784,0.7984566359775519,"pride and prejudice, by jane austen_chapter_50","emma, by jane austen_chapter_3"
791,0.83798960676904821,"sense and sensibility, by jane austen_chapter_20","emma, by jane austen_chapter_3"
847,0.8851919134084707,"sense and sensibility, by jane austen_chapter_44","emma, by jane austen_chapter_3"
811,0.83080869087880183,"emma, by jane austen_chapter_15","emma, by jane austen_chapter_3"
768,0.81633678892944828,"pride and prejudice, by jane austen_chapter_32","emma, by jane austen_chapter_3"
816,0.84039314843701307,"emma, by jane austen_chapter_23","emma, by jane austen_chapter_3"
760,0.79867218899957415,"pride and prejudice, by jane austen_chapter_45","emma, by jane austen_chapter_3"
814,0.83017067218846208,"emma, by jane austen_chapter_21","emma, by jane austen_chapter_3"
810,0.83182072832265175,"emma, by jane austen_chapter_13","emma, by jane austen_chapter_3"
778,0.787863919117551,"emma, by jane austen_chapter_22","emma, by jane austen_chapter_3"
795,0.80349169098182049,"emma, by jane austen_chapter_14","emma, by jane austen_chapter_3"
804,0.83199135963773962,"pride and prejudice, by jane austen_chapter_41","emma, by jane austen_chapter_3"
777,0.77854508209446771,"emma, by jane austen_chapter_16","emma, by jane austen_chapter_3"
785,0.81902211252294588,"pride and prejudice, by jane austen_chapter_49","emma, by jane austen_chapter_3"
817,0.83810254602578149,"emma, by jane austen_chapter_38","emma, by jane austen_chapter_3"
816,0.8367420372192782,"emma, by jane austen_chapter_33","emma, by jane austen_chapter_3"
798,0.799274076818124,"emma, by jane austen_chapter_4","emma, by jane austen_chapter_3"
799,0.81956852419524628,"emma, by jane austen_chapter_51","emma, by jane austen_chapter_3"
797,0.825405254031744,"sense and sensibility, by jane austen_chapter_34","emma, by jane austen_chapter_3"
785,0.82174392024531762,"sense and sensibility, by jane austen_chapter_16","emma, by jane austen_chapter_3"
845,0.89319168099811908,"sense and sensibility, by jane austen_chapter_37","emma, by jane austen_chapter_3"
827,0.85953731220537666,"emma, by jane austen_chapter_49","emma, by jane austen_chapter_3"
766,0.78074320506193384,"sense and sensibility, by jane austen_chapter_1","emma, by jane austen_chapter_3"
818,0.84083049767567053,"pride and prejudice, by jane austen_chapter_16","emma, by jane austen_chapter_3"
755,0.76704907694003421,"pride and prejudice, by jane austen_chapter_28","emma, by jane austen_chapter_3"
840,0.86763342057093951,"emma, by jane austen_chapter_50","emma, by jane austen_chapter_3"
776,0.78349551640137771,"pride and prejudice, by jane austen_chapter_8","emma, by jane austen_chapter_3"
808,0.81422144062501833,"emma, by jane austen_chapter_10","emma, by jane austen_chapter_3"
785,0.79630374267172455,"sense and sensibility, by jane austen_chapter_9","emma, by jane austen_chapter_3"
802,0.850096798357542,"sense and sensibility, by jane austen_chapter_19","emma, by jane austen_chapter_3"
796,0.82786799024489444,"pride and prejudice, by jane austen_chapter_34","emma, by jane austen_chapter_3"
804,0.83451540264271051,"pride and prejudice, by jane austen_chapter_10","emma, by jane austen_chapter_3"
745,0.75990245977522919,"pride and prejudice, by jane austen_chapter_2","emma, by jane austen_chapter_3"
741,0.76807412334670289,"pride and prejudice, by jane austen_chapter_12","emma, by jane austen_chapter_3"
763,0.80466162291042842,"pride and prejudice, by jane austen_chapter_40","emma, by jane austen_chapter_3"
795,0.82883757228448618,"sense and sensibility, by jane austen_chapter_15","emma, by jane austen_chapter_3"
757,0.75823136261206225,"emma, by jane austen_chapter_17","emma, by jane austen_chapter_3"
825,0.85305121734027811,"emma, by jane austen_chapter_52","emma, by jane austen_chapter_3"
843,0.87520382168486865,"sense and sensibility, by jane austen_chapter_31","emma, by jane austen_chapter_3"
815,0.8623957377341136,"pride and prejudice, by jane austen_chapter_52","emma, by jane austen_chapter_3"
805,0.85943335522451936,"pride and prejudice, by jane austen_chapter_26","emma, by jane austen_chapter_3"
752,0.78480038014209741,"sense and sensibility, by jane austen_chapter_5","emma, by jane austen_chapter_3"
767,0.7953457175900901,"pride and prejudice, by jane austen_chapter_11","emma, by jane austen_chapter_3"
794,0.80721470537291928,"sense and sensibility, by jane austen_chapter_23","emma, by jane austen_chapter_3"
833,0.871336076793054,"pride and prejudice, by jane austen_chapter_43","emma, by jane austen_chapter_3"
796,0.81768746369212753,"emma, by jane austen_chapter_27","emma, by jane austen_chapter_3"
785,0.82031436627000365,"pride and prejudice, by jane austen_chapter_22","emma, by jane austen_chapter_3"
774,0.78952678735288773,"sense and sensibility, by jane austen_chapter_17","emma, by jane austen_chapter_3"
830,0.852716231872937,"emma, by jane austen_chapter_47","emma, by jane austen_chapter_3"
784,0.83149771800715788,"sense and sensibility, by jane austen_chapter_13","emma, by jane austen_chapter_3"
794,0.836147618555852,"pride and prejudice, by jane austen_chapter_21","emma, by jane austen_chapter_3"
785,0.78453076467966421,"emma, by jane austen_chapter_5","emma, by jane austen_chapter_3"
777,0.81580158140011583,"pride and prejudice, by jane austen_chapter_9","emma, by jane austen_chapter_3"
820,0.86690648241293888,"sense and sensibility, by jane austen_chapter_29","emma, by jane austen_chapter_3"
811,0.85063403197511267,"sense and sensibility, by jane austen_chapter_41","emma, by jane austen_chapter_3"
755,0.76702522515652782,"emma, by jane austen_chapter_55","emma, by jane austen_chapter_3"
802,0.82272729075224482,"emma, by jane austen_chapter_30","emma, by jane austen_chapter_3"
800,0.8147471691398076,"emma, by jane austen_chapter_1","emma, by jane austen_chapter_3"
819,0.84968540115807412,"sense and sensibility, by jane austen_chapter_46","emma, by jane austen_chapter_3"
746,0.77350893721751957,"pride and prejudice, by jane austen_chapter_1","emma, by jane austen_chapter_3"
813,0.8387847597563638,"sense and sensibility, by jane austen_chapter_21","emma, by jane austen_chapter_3"
753,0.77173257875471246,"sense and sensibility, by jane austen_chapter_7","emma, by jane austen_chapter_3"
793,0.83594156781281115,"sense and sensibility, by jane austen_chapter_35","emma, by jane austen_chapter_3"
781,0.82064008871749861,"pride and prejudice, by jane austen_chapter_33","emma, by jane austen_chapter_3"
751,0.77769509650031554,"pride and prejudice, by jane austen_chapter_61","emma, by jane austen_chapter_3"
806,0.82982080837359917,"sense and sensibility, by jane austen_chapter_33","emma, by jane austen_chapter_3"
776,0.82092987649448912,"sense and sensibility, by jane austen_chapter_14","emma, by jane austen_chapter_3"
802,0.8317379587032907,"sense and sensibility, by jane austen_chapter_42","emma, by jane austen_chapter_3"
832,0.867519998094149,"sense and sensibility, by jane austen_chapter_49","emma, by jane austen_chapter_3"
792,0.81283421855701132,"emma, by jane austen_chapter_44","emma, by jane austen_chapter_3"
811,0.84071414771052722,"sense and sensibility, by jane austen_chapter_30","emma, by jane austen_chapter_3"
784,0.81741154778938119,"sense and sensibility, by jane austen_chapter_26","emma, by jane austen_chapter_3"
761,0.79891787711327589,"pride and prejudice, by jane austen_chapter_60","emma, by jane austen_chapter_3"
803,0.85161240474264,"sense and sensibility, by jane austen_chapter_22","emma, by jane austen_chapter_3"
813,0.838549639320367,"emma, by jane austen_chapter_54","emma, by jane austen_chapter_3"
775,0.79726790915942969,"pride and prejudice, by jane austen_chapter_6","emma, by jane austen_chapter_3"
812,0.85459056633240171,"sense and sensibility, by jane austen_chapter_43","emma, by jane austen_chapter_3"
804,0.84932036619364681,"sense and sensibility, by jane austen_chapter_32","emma, by jane austen_chapter_3"
796,0.82139474604682439,"pride and prejudice, by jane austen_chapter_55","emma, by jane austen_chapter_3"
781,0.8051934750373525,"emma, by jane austen_chapter_35","emma, by jane austen_chapter_3"
792,0.838207106918505,"sense and sensibility, by jane austen_chapter_40","emma, by jane austen_chapter_3"
795,0.83121391634029584,"sense and sensibility, by jane austen_chapter_27","emma, by jane austen_chapter_3"
779,0.81511966147483694,"pride and prejudice, by jane austen_chapter_23","emma, by jane austen_chapter_3"
